cast_id,cast_name,gender,order0,order1,order2,order3,order4,order_score,movie_count,movie_id
1785266,Krystle Mataras,1,0,0,0,0,0,0,1,951
1785267,James Chance,0,0,0,0,0,0,0,1,951
1785268,Nicole Nagorsky,1,0,0,0,0,0,0,1,951
12928,Ross Malinger,2,0,0,0,0,0,0,1,951
1785271,Amber Reaves,0,0,0,0,0,0,0,1,951
1785277,Haley Hileman,0,0,0,0,0,0,0,1,951
82179,Arthur Napiontek,0,0,0,0,0,0,0,1,10189
1785279,Bethany Allyn,1,0,0,0,0,0,0,1,951
1785280,Zachary Marsh,0,0,0,0,0,0,0,1,951
1785281,Anthony Wong,0,0,0,0,0,0,0,1,951
1785282,Remone Bradley,0,0,0,0,0,0,0,1,951
1785283,Jaime Lucero Jr.,0,0,0,0,0,0,0,1,951
1591740,William Rossman,0,0,0,0,0,0,0,3,951_117_581
1785290,Rob Wegner,0,0,0,0,0,0,0,1,951
154745,Kim Delgado,2,0,0,0,0,0,0,1,951
64144,Adam Crosby,2,0,0,0,0,0,0,1,10189
28015,Joel Helleny,0,0,0,0,0,0,0,1,2779
28017,Raymond Beckenstein,0,0,0,0,0,0,0,1,2779
1048422,Amy Beckwith,0,0,0,0,0,0,0,1,50014
28018,Lawrence Feldman,0,0,0,0,0,0,0,1,2779
35893,Camille Japy,1,0,0,0,0,0,0,1,8681
143389,Nicolas Giraud,2,0,0,0,0,0,0,2,8681_283708
49947,Gérard Watkins,0,0,0,0,0,0,0,2,8681_2013
562155,Jalil Naciri,0,0,0,0,0,0,0,1,8681
21582,Mathieu Busson,0,0,0,0,0,0,0,1,8681
1863783,Michel Flash,0,0,0,0,0,0,0,1,8681
1863786,Valentin Kalaj,0,0,0,0,0,0,0,1,8681
583502,Fani Kolarova,0,0,0,0,0,0,0,1,8681
1025171,Christophe Kourotchkine,2,0,0,0,0,0,0,1,8681
1863789,Edwin Krüger,0,0,0,0,0,0,0,1,8681
114712,Anca Radici,0,0,0,0,0,0,0,1,8681
1424147,Héléna Soubeyrand,1,0,0,0,0,0,0,1,8681
1863790,Tommy Spahija,0,0,0,0,0,0,0,1,8681
1863791,Bertrand Treuil,0,0,0,0,0,0,0,1,8681
1863792,Opender Singh,0,0,0,0,0,0,0,1,8681
1863796,Christy Reese,0,0,0,0,0,0,0,1,8681
149631,George Hertzberg,2,0,0,0,0,0,0,1,8681
185408,Nabil Massad,0,0,0,0,0,0,0,2,8681_50848
1863799,Ivette González,0,0,0,0,0,0,0,1,8681
1394279,Robby Rasmussen,0,0,0,0,0,0,0,1,239571
1394280,Caroline Hebert,0,0,0,0,0,0,0,1,239571
1735911,Jeffrey Scott Basham,0,0,0,0,0,0,0,1,13223
1735909,Arnold Montey,0,0,0,0,0,0,0,1,13223
1735907,Darline Bucchare,0,0,0,0,0,0,0,1,13223
1735893,Davis Gloff,0,0,0,0,0,0,0,1,13223
74314,Rio Scafone,0,0,0,0,0,0,0,1,13223
1720257,Arthur Cartwright,0,0,0,0,0,0,0,1,13223
76690,Julia Ho,0,0,0,0,0,0,0,2,13223_14351
1361061,Elvis Thao,0,0,0,0,0,0,0,1,13223
928543,Shelagh Conley,0,0,0,0,0,0,0,1,13223
1292651,William C Fox,0,0,0,0,0,0,0,1,13223
1735890,Sonny Vue,0,0,0,0,0,0,0,1,13223
1735891,Greg Trzaskoma,0,0,0,0,0,0,0,2,13223_44113
1735892,John Johns,0,0,0,0,0,0,0,1,13223
1735894,Conor Liam Callaghan,0,0,0,0,0,0,0,1,13223
1735905,Claudia Rodgers,0,0,0,0,0,0,0,1,13223
1735896,Michael E. Kurowski,0,0,0,0,0,0,0,1,13223
1735897,Maykao K. Lytongpao,0,0,0,0,0,0,0,1,13223
1735898,Carlos Guadarrama,0,0,0,0,0,0,0,1,13223
1735899,Andrew Tamez-Hull,0,0,0,0,0,0,0,1,13223
1735900,Antonio Mireles,0,0,0,0,0,0,0,1,13223
1735901,Tru Hang,0,0,0,0,0,0,0,1,13223
1654074,Marty Bufalini,0,0,0,0,0,0,0,2,13223_44945
1735902,My-Ishia Cason-Brown,0,0,0,0,0,0,0,1,13223
1735903,Rochelle Winter,0,0,0,0,0,0,0,1,13223
70852,Schuyler Fisk,1,0,0,0,0,0,0,2,239571_15489
240571,Mia Frost,0,0,0,0,0,0,0,1,239571
1394285,Jordan Smith,0,0,0,0,0,0,0,1,239571
6710,Beata Paluch,0,0,0,0,0,0,0,1,424
6699,Krzysztof Luft,0,0,0,0,0,0,0,1,424
6700,Harry Nehring,2,0,0,0,0,0,0,1,424
6702,Adi Nitzan,0,0,0,0,0,0,0,1,424
6703,Michael Schneider,0,0,0,0,0,0,0,1,424
6704,Miri Fabian,0,0,0,0,0,0,0,1,424
6705,Anna Mucha,0,0,0,0,0,0,0,1,424
6706,Albert Misak,2,0,0,0,0,0,0,1,424
6708,Aldona Grochal,0,0,0,0,0,0,0,1,424
6709,Jacek Wójcicki,0,0,0,0,0,0,0,1,424
6711,Piotr Polk,0,0,0,0,0,0,0,1,424
2829,Andrzej Seweryn,2,0,0,0,0,0,0,1,424
6712,Ezra Dagan,0,0,0,0,0,0,0,1,424
1317875,Uri Avrahami,2,0,0,0,0,0,0,1,424
1448565,Magdalena Komornicka,0,0,0,0,0,0,0,1,424
1592167,Michael Gordon,0,0,0,0,0,0,0,1,424
56689,LaChanze,0,0,0,0,0,0,0,2,50014_44990
1367901,Ted Welch,2,0,0,0,0,0,0,1,50014
93181,Tarra Riggs,0,0,0,0,0,0,0,1,50014
30861,Leslie Jordan,2,0,0,0,0,0,0,2,50014_10285
1158114,Tiffany Brouwer,1,0,0,0,0,0,0,1,50014
6698,Friedrich von Thun,2,0,0,0,0,0,0,2,424_9045
6697,Béatrice Macola,0,0,0,0,0,0,0,1,424
1394287,Laura Meyer,0,0,0,0,0,0,0,1,239571
11517,Gerry Bamman,2,0,0,0,0,0,0,5,619_772_771_13824_77332
1394288,Bailey Winston,0,0,0,0,0,0,0,1,239571
1394289,Matthew Metzger,0,0,0,0,0,0,0,1,239571
1394290,Thomas Ryan Smith,0,0,0,0,0,0,0,1,239571
1394292,Brittany Buckner,0,0,0,0,0,0,0,1,239571
1394293,Keith Cieslinski,0,0,0,0,0,0,0,1,239571
1394294,Brian Les Weinberger,0,0,0,0,0,0,0,1,239571
1394295,Virgil Brent Allen,0,0,0,0,0,0,0,1,239571
1718658,Rob Mello,2,0,0,0,0,0,0,1,239571
8855,Christopher Birt,2,0,0,0,0,0,0,1,619
1235705,Danny Kamin,2,0,0,0,0,0,0,2,619_11967
6695,Shmuel Levy,0,0,0,0,0,0,0,1,424
30621,Bert Remsen,2,0,0,0,0,0,0,1,619
4156,Stephen Shellen,2,0,0,0,0,0,0,1,619
124368,Chris Connelly,0,0,0,0,0,0,0,1,619
95145,Patricia Healy,1,0,0,0,0,0,0,1,619
176933,Blumen Young,0,0,0,0,0,0,0,1,619
1217469,Linda Thompson,1,0,0,0,0,0,0,1,619
1864616,Towanna King,0,0,0,0,0,0,0,1,619
62053,David Foster,0,0,0,0,0,0,0,1,619
6694,Malgorzata Gebel,1,0,0,0,0,0,0,1,424
74313,Ramon Camacho,0,0,0,0,0,0,0,1,13223
74311,Austin Douglas Smith,0,0,0,0,0,0,0,1,13223
74310,John Anton,0,0,0,0,0,0,0,1,13223
20426,Daniele Harford,1,0,0,0,0,0,0,1,1985
1503750,Antionique Price,0,0,0,0,0,0,0,1,238615
1503751,Stephanie Bertrand,0,0,0,0,0,0,0,1,238615
1503752,Shelby Skipper,0,0,0,0,0,0,0,1,238615
1503753,Alvin Santana,0,0,0,0,0,0,0,1,238615
1503754,Rashod Singleton,0,0,0,0,0,0,0,1,238615
1503755,Keiton Crump,0,0,0,0,0,0,0,1,238615
1463793,Kate Ransome Wilcox,0,0,0,0,0,0,0,1,238615
1503757,Mariah Quintana,0,0,0,0,0,0,0,1,238615
5418,Hubert Koundé,2,0,0,0,0,0,0,1,1985
20427,Bernard Otieno Oduor,0,0,0,0,0,0,0,1,1985
1503748,Anna Dudnik,0,0,0,0,0,0,0,1,238615
20428,Damaris Itenyo Agweyu,0,0,0,0,0,0,0,1,1985
20429,Keith Pearson,0,0,0,0,0,0,0,1,1985
986513,John Sibi-Okumu,2,0,0,0,0,0,0,1,1985
18066,Juliet Aubrey,1,0,0,0,0,0,0,3,1985_11889_340816
1120086,Jacqueline Maribe,0,0,0,0,0,0,0,1,1985
1120087,Donald Apiyo,0,0,0,0,0,0,0,1,1985
19911,Anneke Kim Sarnau,0,0,0,0,0,0,0,1,1985
1657148,Rupert Simonian,2,0,0,0,0,0,0,1,1985
927782,Francesco Cabras,0,0,0,0,0,0,0,1,615
1503749,Big Freedia,0,0,0,0,0,0,0,1,238615
1503747,Ashley Laliberty,0,0,0,0,0,0,0,1,238615
44650,Toni Bertorelli,2,0,0,0,0,0,0,1,615
1786474,Albert Gore III,0,0,0,0,0,0,0,1,316002
28019,Ken Peplowski,0,0,0,0,0,0,0,1,2779
28021,Carole Bayeux,0,0,0,0,0,0,0,1,2779
28026,Carmen,0,0,0,0,0,0,0,1,2779
28027,Patrick Horgan,2,0,0,0,0,0,0,1,2779
28032,Bob Dorian,0,0,0,0,0,0,0,3,2779_109428_9689
28034,Trude Klein,1,0,0,0,0,0,0,2,2779_9716
28039,Bruce Brown,0,0,0,0,0,0,0,1,2779
20967,Dick Hyman,2,0,0,0,0,0,0,1,2779
172056,Olivia Crocicchia,1,0,0,0,0,0,0,2,316002_192132
1786475,Raymond L. Brown Jr.,0,0,0,0,0,0,0,1,316002
1497462,Hannah Jelinovic,0,0,0,0,0,0,0,1,238615
70118,Luke Halpin,2,0,0,0,0,0,0,1,36355
21429,Sam Page,2,0,0,0,0,0,0,1,238615
1503744,Jaynee-Lynne Kinchen,0,0,0,0,0,0,0,1,238615
1155474,Brendan McCarthy,2,0,0,0,0,0,0,1,238615
1503745,Cedric Palmisano,0,0,0,0,0,0,0,1,238615
1070201,Kristin Erickson,1,0,0,0,0,0,0,1,238615
1171556,Dakota Buchanan,0,0,0,0,0,0,0,1,238615
1503746,Dylan Lowe,0,0,0,0,0,0,0,1,238615
1169574,Dacia Fernandez,0,0,0,0,0,0,0,1,238615
8769,Christo Jivkov,2,0,0,0,0,0,0,1,615
1566523,Angelo Di Loreta,0,0,0,0,0,0,0,1,615
74307,Nana Gbewonyo,0,0,0,0,0,0,0,1,13223
158747,Ruth Silveira,1,0,0,0,0,0,0,1,380
5156,Peter Dougherty,0,0,0,0,0,0,0,1,380
5157,Andrew Dougherty,0,0,0,0,0,0,0,1,380
5158,Loretta Wendt Jolivette,0,0,0,0,0,0,0,1,380
5159,Donald E. Jones,2,0,0,0,0,0,0,1,380
5160,Bryon P. Caunar,0,0,0,0,0,0,0,1,380
5161,Donna J. Dickson,0,0,0,0,0,0,0,1,380
102425,Anna Mathias,1,0,0,0,0,0,0,1,380
1329201,Ira Miller,0,0,0,0,0,0,0,1,380
78620,Julie Payne,1,0,0,0,0,0,0,2,380_9504
119941,Jonathan Stark,2,0,0,0,0,0,0,1,380
5153,Marshall Dougherty,0,0,0,0,0,0,0,1,380
1212054,Arnold F. Turner,0,0,0,0,0,0,0,1,380
1363780,Gigi Vorgan,0,0,0,0,0,0,0,1,380
1586430,Brooke Chia Thao,0,0,0,0,0,0,0,1,13223
1445218,Chee Thao,0,0,0,0,0,0,0,1,13223
1445219,Choua Kue,0,0,0,0,0,0,0,1,13223
1586431,Xia Soua Chang,0,0,0,0,0,0,0,1,13223
74304,Doua Moua,0,0,0,0,0,0,0,1,13223
74305,Sarah Neubauer,0,0,0,0,0,0,0,1,13223
74306,Lee Mong Vang,0,0,0,0,0,0,0,1,13223
5154,Patrick Dougherty,0,0,0,0,0,0,0,1,380
5152,Dolan Dougherty,0,0,0,0,0,0,0,1,380
8774,Luca Lionello,2,0,0,0,0,0,0,1,615
1853582,Maurizio Di Carmine,0,0,0,0,0,0,0,1,615
8775,Hristo Shopov,2,0,0,0,0,0,0,1,615
1882942,Andrea Refuto,0,0,0,0,0,0,0,1,615
936479,Hafedh Khalifa,0,0,0,0,0,0,0,1,615
8776,Claudia Gerini,1,0,0,0,0,0,0,2,615_10934
8777,Fabio Sartor,2,0,0,0,0,0,0,1,615
147191,Giacinto Ferro,0,0,0,0,0,0,0,1,615
1882943,Olek Mincer,0,0,0,0,0,0,0,1,615
1005274,Luca De Dominicis,2,0,0,0,0,0,0,1,615
124679,Sabrina Impacciatore,1,0,0,0,0,0,0,1,615
118583,Nuot Arquint,2,0,0,0,0,0,0,1,615
1077866,Jim Cullen,0,0,0,0,0,0,0,1,788
11716,Matthew Lawrence,2,0,0,0,0,0,0,1,788
27447,Sydney Walker,2,0,0,0,0,0,0,1,788
162323,Terence McGovern,0,0,0,0,0,0,0,2,788_838
1077864,Eva Gholson,0,0,0,0,0,0,0,1,788
197036,Ralph Peduto,0,0,0,0,0,0,0,1,788
3044,Scott Beach,2,0,0,0,0,0,0,4,788_11_235_838
178148,Juliette Marshall,0,0,0,0,0,0,0,1,788
153546,Jessica Myerson,0,0,0,0,0,0,0,1,788
1077865,Sharon Lockwood,0,0,0,0,0,0,0,1,788
1651985,Michael Kives,0,0,0,0,0,0,0,1,318846
1651981,Peter Anderson,0,0,0,0,0,0,0,1,318846
1561557,David Wyman,0,0,0,0,0,0,0,1,318846
1805964,Jôji Shimaki,0,0,0,0,0,0,0,1,4105
1795112,Jake Peck,0,0,0,0,0,0,0,1,76489
1237603,Isaiah Mustafa,2,0,0,0,0,0,0,1,76489
531,Danny Elfman,2,0,0,0,0,0,0,1,3933
34905,Stephen Ballantyne,0,0,0,0,0,0,0,1,3933
60507,Al Shearer,2,0,0,0,0,0,0,1,9918
60509,Kip Weeks,2,0,0,0,0,0,0,1,9918
60510,Mitch Eakins,2,0,0,0,0,0,0,1,9918
1003386,Samuel Jones III,2,0,0,0,0,0,0,1,9918
131561,Wallace Merck,2,0,0,0,0,0,0,1,9918
1633666,Pat Hazell,2,0,0,0,0,0,0,2,9918_7553
1088044,Wayne Ferrara,2,0,0,0,0,0,0,3,9918_17134_7553
167145,Hank Rogerson,0,0,0,0,0,0,0,1,273481
1529184,Bernardo P. Saracino,2,0,0,0,0,0,0,1,273481
1554976,Kim Larrichio,0,0,0,0,0,0,0,1,273481
1554977,Jesus Nevarez-Castillo,0,0,0,0,0,0,0,1,273481
1006144,Vic Browder,2,0,0,0,0,0,0,2,273481_13090
106746,Eb Lottimer,0,0,0,0,0,0,0,1,273481
92754,Marty Lindsey,0,0,0,0,0,0,0,2,273481_24869
133950,Matthew Tompkins,2,0,0,0,0,0,0,1,273481
1494546,Michael Sheets,0,0,0,0,0,0,0,2,273481_253626
1617613,Ivan Allen,2,0,0,0,0,0,0,2,273481_152737
1795111,Avalon Robbins,1,0,0,0,0,0,0,1,76489
1795107,Lance Chantiles-Wertz,2,0,0,0,0,0,0,1,76489
1324608,Lee Armstrong,0,0,0,0,0,0,0,2,76489_158752
7080,Josip Elic,0,0,0,0,0,0,0,2,4105_510
1584161,Taro Ibuki,0,0,0,0,0,0,0,1,4105
1204851,Daisuke Awaji,0,0,0,0,0,0,0,1,4105
567246,Shôtarô Hayashi,0,0,0,0,0,0,0,1,4105
953728,Toshishiro Obata,0,0,0,0,0,0,0,3,4105_1497_13154
1805972,Michiko Tsushima,0,0,0,0,0,0,0,1,4105
198980,Linda Gillen,1,0,0,0,0,0,0,2,4105_111
1805989,John Gotay,0,0,0,0,0,0,0,1,4105
1805990,Matthew Porac,0,0,0,0,0,0,0,1,4105
1237536,Ken Kensei,0,0,0,0,0,0,0,3,4105_1499_1251
1805992,Mitchell Bahr,0,0,0,0,0,0,0,1,4105
1447036,Sammi 'Sweetheart' Giancola,0,0,0,0,0,0,0,1,76489
178693,Ken Enomoto,0,0,0,0,0,0,0,1,4105
1677323,Nathan Jung,0,0,0,0,0,0,0,2,4105_6978
158453,Chris Nelson Norris,2,0,0,0,0,0,0,2,4105_10673
1805993,Dennis Y. Takeda,0,0,0,0,0,0,0,1,4105
1805994,Celia Xavier,1,0,0,0,0,0,0,1,4105
122962,Mike Sorrentino,2,0,0,0,0,0,0,1,76489
224173,Nicole 'Snooki' Polizzi,0,0,0,0,0,0,0,2,76489_87818
1358093,Jenni 'Jwoww' Farley,0,0,0,0,0,0,0,1,76489
1447040,Ronnie Ortiz-Magro,0,0,0,0,0,0,0,1,76489
10962,Jesse Ramirez,2,0,0,0,0,0,0,1,273481
1794930,James Espinoza,0,0,0,0,0,0,0,1,273481
1794931,Arrazolo,0,0,0,0,0,0,0,1,273481
1459147,Keith McCafferty,0,0,0,0,0,0,0,1,293863
1459143,Cate Richardson,0,0,0,0,0,0,0,1,293863
1459144,Jane Craven,0,0,0,0,0,0,0,1,293863
1457250,Noel Johansen,0,0,0,0,0,0,0,1,293863
1176581,Aaron Craven,2,0,0,0,0,0,0,2,293863_87093
1261371,Mark Ghanimé,2,0,0,0,0,0,0,1,293863
70176,Shaker Paleja,0,0,0,0,0,0,0,1,293863
1110009,Lane Edwards,2,0,0,0,0,0,0,1,293863
1638387,Hugh Ross,2,0,0,0,0,0,0,2,293863_16148
207939,Toby Levins,2,0,0,0,0,0,0,1,293863
1381542,Alison Wandzura,0,0,0,0,0,0,0,1,293863
1357354,Peter J. Gray,2,0,0,0,0,0,0,1,293863
1239253,Demord Dann,0,0,0,0,0,0,0,1,293863
1459148,Grace Chin,0,0,0,0,0,0,0,1,293863
1766445,Kevin Haberer,0,0,0,0,0,0,0,1,13156
173994,Marc Musso,2,0,0,0,0,0,0,2,13156_470
1201221,Adam Ozturk,0,0,0,0,0,0,0,1,13156
142108,Jennifer Stone,1,0,0,0,0,0,0,1,13156
201270,Morgana Shaw,1,0,0,0,0,0,0,2,13156_8952
17304,Adrian Pasdar,2,0,0,0,0,0,0,2,13156_744
571230,Dameon Clarke,0,0,0,0,0,0,0,3,13156_3509_8952
1459142,Izabel Pearce,0,0,0,0,0,0,0,1,293863
204265,Jay Gordon,0,0,0,0,0,0,0,1,16871
1794932,Tomas Martinez,0,0,0,0,0,0,0,1,273481
1502321,Malcolm M. Mays,0,0,0,0,0,0,0,1,307081
1794928,Alejandro Rodriguez,2,0,0,0,0,0,0,1,273481
1794927,Jorge Rocha Fuentez,0,0,0,0,0,0,0,1,273481
1670759,Johnny Palomarez Jr.,0,0,0,0,0,0,0,1,273481
1794933,Joseph P. Santillanes,0,0,0,0,0,0,0,1,273481
1505502,Kaelee Vigil,0,0,0,0,0,0,0,1,273481
1670765,Cesar Miramontes,0,0,0,0,0,0,0,1,273481
1070339,Skylan Brooks,0,0,0,0,0,0,0,2,307081_34563
1561575,Miguel Gomez,0,0,0,0,0,0,0,1,307081
1502320,Jose Caraballo,0,0,0,0,0,0,0,1,307081
1502322,Aaron Quattrocchi,0,0,0,0,0,0,0,1,307081
158777,Cherie Franklin,0,0,0,0,0,0,0,1,16871
44578,Lana Young,0,0,0,0,0,0,0,2,307081_55347
1348164,Danny Henriquez,0,0,0,0,0,0,0,1,307081
1502324,Tony Weeks,0,0,0,0,0,0,0,1,307081
231396,Jimmy Lennon Jr.,0,0,0,0,0,0,0,1,307081
152780,Charles Hoyes,2,0,0,0,0,0,0,1,307081
928905,Clare Foley,0,0,0,0,0,0,0,2,307081_82507
22138,Alexis Cruz,2,0,0,0,0,0,0,1,16871
155868,Ruth Livier,1,0,0,0,0,0,0,1,16871
1121875,Shiloh Selassie,0,0,0,0,0,0,0,1,16871
1805965,Gorô Sasa,0,0,0,0,0,0,0,1,4105
1708458,Professor Toru Tanaka,0,0,0,0,0,0,0,2,4105_58048
1651979,Robyn Wholey,0,0,0,0,0,0,0,1,318846
1805961,Shirô Oishi,0,0,0,0,0,0,0,1,4105
127154,Noni Lewis,0,0,0,0,0,0,0,1,533
127155,Ben Whitehead,0,0,0,0,0,0,0,1,533
11351,James Mather,2,0,0,0,0,0,0,1,533
127156,William Vanderpuye,0,0,0,0,0,0,0,1,533
7318,Peter Kay,2,0,0,0,0,0,0,1,533
47297,James Marsters,2,0,0,0,0,0,0,3,6023_14164_11377
47298,Nellie McKay,1,0,0,0,0,0,0,1,6023
47777,Anne Kent,0,0,0,0,0,0,0,1,6023
47778,Brian McGrath,2,0,0,0,0,0,0,1,6023
1005147,Sherie Rene Scott,1,0,0,0,0,0,0,1,6023
163664,Susan Blackwell,0,0,0,0,0,0,0,3,6023_194662_50839
1232543,Rita Gardner,1,0,0,0,0,0,0,1,6023
1446943,Brian Munn,0,0,0,0,0,0,0,1,6023
7234,Shepherd Frankel,0,0,0,0,0,0,0,1,6023
1376150,Caris Vujcec,0,0,0,0,0,0,0,1,6023
1162288,Alexandra McGuinness,0,0,0,0,0,0,0,1,6023
104942,Don Sparks,2,0,0,0,0,0,0,1,6023
1314898,Caspar Poyck,0,0,0,0,0,0,0,1,6439
1314899,Thandi Puren,0,0,0,0,0,0,0,1,6439
190626,Morne Visser,0,0,0,0,0,0,0,1,6439
1314900,Dawn Matthews,0,0,0,0,0,0,0,1,6439
127152,Robert Horvath,0,0,0,0,0,0,0,1,533
127150,Edward Kelsey,2,0,0,0,0,0,0,1,533
127149,Vincent Ebrahim,2,0,0,0,0,0,0,1,533
1490615,Ron Tarr,2,0,0,0,0,0,0,1,707
35881,Jean Rougerie,0,0,0,0,0,0,0,1,707
8668,Papillon Soo,0,0,0,0,0,0,0,1,707
147290,Mary Stavin,1,0,0,0,0,0,0,2,707_700
1835883,Dominique Risbourg,0,0,0,0,0,0,0,1,707
1225724,Carole Ashby,0,0,0,0,0,0,0,2,707_700
550424,Lucien Jérôme,0,0,0,0,0,0,0,1,707
169910,Joe Flood,0,0,0,0,0,0,0,1,707
1835885,Gerard Bühr,0,0,0,0,0,0,0,1,707
548088,Bill Ackridge,0,0,0,0,0,0,0,1,707
1835886,Taylor McAuley,0,0,0,0,0,0,0,1,707
1835895,Mayako Torigai,0,0,0,0,0,0,0,1,707
1835887,Peter Ensor,0,0,0,0,0,0,0,1,707
1646963,Seva Novgorodtsev,0,0,0,0,0,0,0,1,707
1835888,Sian Adey-Jones,0,0,0,0,0,0,0,1,707
1835889,Caroline Hallett,0,0,0,0,0,0,0,1,707
1835890,Nike Clark,0,0,0,0,0,0,0,1,707
1835891,Paula Thomas,0,0,0,0,0,0,0,1,707
1835892,Gloria Douse,0,0,0,0,0,0,0,1,707
1835893,Lou-Anne Ronchi,0,0,0,0,0,0,0,1,707
1835894,Elke Ritschel,0,0,0,0,0,0,0,1,707
1314901,John Lesley,0,0,0,0,0,0,0,1,6439
1314902,Graeme Hawkins,0,0,0,0,0,0,0,1,6439
1314903,Tarryn Meaker,0,0,0,0,0,0,0,1,6439
1320310,Yûya Uchida,0,0,0,0,0,0,0,1,4105
44104,Milena Vukotic,1,0,0,0,0,0,0,1,37056
76344,Remo Remotti,2,0,0,0,0,0,0,1,37056
206409,Lidia Biondi,0,0,0,0,0,0,0,1,37056
67175,Luisa De Santis,0,0,0,0,0,0,0,1,37056
1087330,Daniel Baldock,0,0,0,0,0,0,0,1,37056
73427,Ken Takakura,2,0,0,0,0,0,0,1,4105
129953,Yûsaku Matsuda,2,0,0,0,0,0,0,1,4105
1454501,Bruce Katzman,2,0,0,0,0,0,0,1,4105
553969,Guts Ishimatsu,0,0,0,0,0,0,0,1,4105
73428,Tomisaburō Wakayama,2,0,0,0,0,0,0,1,4105
119172,Luisa Ranieri,1,0,0,0,0,0,0,1,37056
144419,Miyuki Ono,0,0,0,0,0,0,0,1,4105
1766584,Edmund Ikeda,0,0,0,0,0,0,0,1,4105
1805941,Tomo Nagasue,0,0,0,0,0,0,0,1,4105
169116,George Kyle,0,0,0,0,0,0,0,1,4105
171159,Joe Perce,0,0,0,0,0,0,0,1,4105
1805952,Louis Cantarini,0,0,0,0,0,0,0,1,4105
1454094,Doug Yasuda,0,0,0,0,0,0,0,1,4105
1805957,Toshio Sato,0,0,0,0,0,0,0,1,4105
1805959,Roy K. Ogata,0,0,0,0,0,0,0,1,4105
7543,Marina Massironi,0,0,0,0,0,0,0,1,37056
116692,Giordano Formenti,0,0,0,0,0,0,0,1,37056
51325,Jérémie Renier,2,0,0,0,0,0,0,2,4347_8321
1467145,Alice Orr-Ewing,0,0,0,0,0,0,0,3,4347_266856_245700
2239,Anthony Minghella,2,0,0,0,0,0,0,1,4347
185464,Tilly Vosburgh,1,0,0,0,0,0,0,3,4347_11109_77949
1216393,John Normington,2,0,0,0,0,0,0,1,4347
181414,Peter O'Connor,0,0,0,0,0,0,0,2,4347_49517
7278,Lionel Abelanski,0,0,0,0,0,0,0,2,4347_250349
119905,Roger Evans,0,0,0,0,0,0,0,1,4347
1447221,Billy Seymour,0,0,0,0,0,0,0,2,4347_11109
93522,Nick Bagnall,2,0,0,0,0,0,0,1,4347
1572552,Vivienne Gibbs,0,0,0,0,0,0,0,1,4347
77687,Olivia Grant,1,0,0,0,0,0,0,2,4347_15013
550838,Elliott Francis,2,0,0,0,0,0,0,1,4347
1567739,Katy Lawrence,0,0,0,0,0,0,0,1,4347
1572546,Paul Stocker,0,0,0,0,0,0,0,1,4347
1572548,Alex Noodle,0,0,0,0,0,0,0,1,4347
55341,Kelly Scott,1,0,0,0,0,0,0,1,4347
1386827,Ryan Kiggell,0,0,0,0,0,0,0,1,4347
37052,Wendy Nottingham,1,0,0,0,0,0,0,5,4347_1259_1164_46435_11109
1572537,Julia West,0,0,0,0,0,0,0,2,4347_13092
1572539,Felix von Simson,0,0,0,0,0,0,0,1,4347
1572540,Charlie von Simson,0,0,0,0,0,0,0,1,4347
71561,Jo Harvey Allen,1,0,0,0,0,0,0,4,13156_6973_264656_12183
1221888,Travis Willingham,2,0,0,0,0,0,0,1,13156
1781481,Brian Stanton,2,0,0,0,0,0,0,2,13156_17134
71563,Billy Joe Shaver,2,0,0,0,0,0,0,3,13156_12183_2895
181900,Pua Magasiva,0,0,0,0,0,0,0,1,4513
173555,Amber Sainsbury,1,0,0,0,0,0,0,1,4513
1621913,Megan Franich,1,0,0,0,0,0,0,1,4513
1621926,Dayna Porter,1,0,0,0,0,0,0,1,4513
54478,Kate Butler,1,0,0,0,0,0,0,2,4513_1265
1621927,Thomas Newman,2,0,0,0,0,0,0,1,4513
1621931,Rachel Maitland-Smith,1,0,0,0,0,0,0,1,4513
1621932,Min Windle,1,0,0,0,0,0,0,1,4513
1502553,Jack Walley,2,0,0,0,0,0,0,2,4513_356987
1399812,Elizabeth McRae,1,0,0,0,0,0,0,1,4513
1621933,Joe Dekkers-Reihana,2,0,0,0,0,0,0,1,4513
1193195,Grant Tilly,2,0,0,0,0,0,0,1,4513
1399824,John Rawls,2,0,0,0,0,0,0,1,4513
1621961,Melissa Billington,1,0,0,0,0,0,0,1,4513
560164,Kate O'Rourke,1,0,0,0,0,0,0,1,4513
1439931,Ben Fransham,2,0,0,0,0,0,0,2,4513_1024
1240892,Jarrod Martin,2,0,0,0,0,0,0,1,4513
1621975,Aaron Cortesi,2,0,0,0,0,0,0,1,4513
1621972,Abbey-May Wakefield,1,0,0,0,0,0,0,1,4513
172997,Maya Massar,1,0,0,0,0,0,0,1,22970
1275701,Matt Drake,0,0,0,0,0,0,0,1,22970
1245747,Camille Keenan,1,0,0,0,0,0,0,1,4513
167025,Kate Elliott,1,0,0,0,0,0,0,1,4513
1309207,Sia Moody,0,0,0,0,0,0,0,1,1262
1054510,John Mohrlein,2,0,0,0,0,0,0,1,1262
1252032,Tamayo Perry,0,0,0,0,0,0,0,1,9266
36090,Ricky Adams,0,0,0,0,0,0,0,1,1262
36092,Denise Hughes,1,0,0,0,0,0,0,1,1262
1154221,Peter Grosz,2,0,0,0,0,0,0,1,1262
1154231,Tonray Ho,1,0,0,0,0,0,0,1,1262
